2.5354e-06 3.1298e-16 7.3600e-18 0.0000e+00 0.0000e+00 2.4898e-18 0.0000e+00 3.0043e-19 3.8924e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7826e-06 3.4316e-16 1.5372e-16 0.0000e+00 0.0000e+00 5.3291e-17 0.0000e+00 6.4609e-18 8.3820e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0539e-06 3.7080e-16 3.7545e-16 0.0000e+00 0.0000e+00 1.3381e-16 0.0000e+00 1.6304e-17 2.1183e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3516e-06 3.9967e-16 6.3600e-16 0.0000e+00 0.0000e+00 2.3387e-16 0.0000e+00 2.8648e-17 3.7280e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6784e-06 4.3730e-16 9.0891e-16 0.0000e+00 0.0000e+00 3.5135e-16 0.0000e+00 4.3278e-17 5.6418e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0370e-06 4.9233e-16 1.1582e-15 6.2424e-18 0.0000e+00 4.8489e-16 0.0000e+00 6.0074e-17 7.8465e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4306e-06 6.0210e-16 1.3920e-15 2.1719e-16 0.0000e+00 6.2867e-16 0.0000e+00 7.8361e-17 1.0256e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8626e-06 7.5842e-16 1.6377e-15 5.5017e-16 0.0000e+00 7.8620e-16 0.0000e+00 9.8614e-17 1.2936e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3367e-06 8.6633e-16 1.8808e-15 9.5354e-16 0.0000e+00 9.5614e-16 0.0000e+00 1.2071e-16 1.5873e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8570e-06 9.3397e-16 2.1327e-15 1.4108e-15 0.0000e+00 1.1408e-15 0.0000e+00 1.4499e-16 1.9115e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4281e-06 9.7125e-16 2.3646e-15 1.9002e-15 1.5434e-16 1.3363e-15 0.0000e+00 1.7100e-16 2.2608e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0548e-06 9.8504e-16 2.5629e-15 2.3254e-15 5.4590e-16 1.5425e-15 0.0000e+00 1.9876e-16 2.6356e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7426e-06 9.8349e-16 2.7365e-15 2.7356e-15 1.0573e-15 1.7658e-15 0.0000e+00 2.2915e-16 3.0481e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.4975e-06 9.6941e-16 2.8682e-15 3.1005e-15 1.6482e-15 2.0032e-15 0.0000e+00 2.6181e-16 3.4941e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.3260e-06 9.4739e-16 2.9479e-15 3.4964e-15 2.2934e-15 2.2553e-15 0.0000e+00 2.9683e-16 3.9754e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0235e-05 9.1870e-16 2.9867e-15 3.8532e-15 3.0011e-15 2.5225e-15 0.0000e+00 3.3433e-16 4.4940e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1233e-05 8.8538e-16 2.9881e-15 4.2368e-15 3.7601e-15 2.8058e-15 0.0000e+00 3.7443e-16 5.0521e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2328e-05 8.4898e-16 2.9610e-15 4.5582e-15 4.5603e-15 3.1092e-15 0.0000e+00 4.1765e-16 5.6577e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e-05 8.1125e-16 2.9117e-15 4.8572e-15 5.3650e-15 3.4337e-15 0.0000e+00 4.6414e-16 6.3129e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4850e-05 7.7236e-16 2.8401e-15 5.0809e-15 6.2177e-15 3.7778e-15 0.0000e+00 5.1364e-16 7.0153e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6298e-05 7.3307e-16 2.7556e-15 5.2768e-15 7.0590e-15 4.1456e-15 0.0000e+00 5.6670e-16 7.7727e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7886e-05 6.9393e-16 2.6528e-15 5.3682e-15 7.7393e-15 4.5361e-15 0.0000e+00 6.2310e-16 8.5829e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9630e-05 6.5537e-16 2.5446e-15 5.3965e-15 8.3779e-15 4.9531e-15 0.0000e+00 6.8338e-16 9.4536e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1544e-05 6.1795e-16 2.4336e-15 5.3824e-15 8.9922e-15 5.3976e-15 0.0000e+00 7.4768e-16 1.0387e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3645e-05 5.8137e-16 2.3153e-15 5.3084e-15 9.6290e-15 5.8668e-15 0.0000e+00 8.1589e-16 1.1383e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5950e-05 5.4611e-16 2.1976e-15 5.2033e-15 1.0219e-14 6.3611e-15 0.0000e+00 8.8850e-16 1.2447e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8480e-05 5.1241e-16 2.0820e-15 5.0584e-15 1.0831e-14 6.7625e-15 0.0000e+00 9.6573e-16 1.3582e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1257e-05 4.8003e-16 1.9680e-15 4.8928e-15 1.1367e-14 7.1286e-15 4.8518e-16 1.0478e-15 1.4791e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4305e-05 4.4930e-16 1.8518e-15 4.7054e-15 1.1875e-14 7.5056e-15 1.5355e-15 1.1347e-15 1.6073e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7649e-05 4.1998e-16 1.7403e-15 4.5082e-15 1.2249e-14 7.8812e-15 2.8308e-15 1.2270e-15 1.7434e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1320e-05 3.9222e-16 1.6412e-15 4.3057e-15 1.2537e-14 8.3150e-15 4.2829e-15 1.3252e-15 1.8881e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5349e-05 3.6604e-16 1.5395e-15 4.0891e-15 1.2676e-14 8.7719e-15 5.5625e-15 1.4294e-15 2.0410e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9770e-05 3.4127e-16 1.4369e-15 3.8778e-15 1.2675e-14 9.2526e-15 6.8090e-15 1.5400e-15 2.2024e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4623e-05 3.1800e-16 1.3459e-15 3.6781e-15 1.2569e-14 9.8004e-15 8.0901e-15 1.6580e-15 2.3734e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9948e-05 2.9606e-16 1.2601e-15 3.4747e-15 1.2352e-14 1.0370e-14 9.5054e-15 1.7839e-15 2.5540e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5793e-05 2.7547e-16 1.1739e-15 3.2651e-15 1.2049e-14 1.0783e-14 1.0805e-14 1.9148e-15 2.7446e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2208e-05 2.5620e-16 1.0982e-15 3.0758e-15 1.1679e-14 1.1098e-14 1.2224e-14 2.0244e-15 2.9461e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.9248e-05 2.3811e-16 1.0223e-15 2.8833e-15 1.1247e-14 1.1283e-14 1.3474e-14 2.1229e-15 3.1590e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.6975e-05 2.2119e-16 9.5129e-16 2.7105e-15 1.0799e-14 1.1266e-14 1.4646e-14 2.2289e-15 3.3843e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.5455e-05 2.0538e-16 8.8512e-16 2.5374e-15 1.0313e-14 1.1154e-14 1.5811e-14 2.3349e-15 3.6233e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0476e-04 1.9063e-16 8.2320e-16 2.3736e-15 9.8284e-15 1.0934e-14 1.6654e-14 2.4612e-15 3.8700e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1498e-04 1.7685e-16 7.6547e-16 2.2181e-15 9.3391e-15 1.0633e-14 1.7282e-14 2.5769e-15 4.0844e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2619e-04 1.6400e-16 7.1170e-16 2.0723e-15 8.8512e-15 1.0273e-14 1.7780e-14 2.7435e-15 4.2614e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3849e-04 1.5203e-16 6.6163e-16 1.9282e-15 8.3601e-15 9.8878e-15 1.7839e-14 2.9058e-15 4.4815e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5199e-04 1.4089e-16 6.1165e-16 1.7998e-15 7.8902e-15 9.4572e-15 1.7919e-14 3.1044e-15 4.6750e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6681e-04 1.3052e-16 5.6852e-16 1.6731e-15 7.4299e-15 9.0237e-15 1.7708e-14 3.3059e-15 4.9084e-16 5.1986e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8307e-04 1.2087e-16 5.2842e-16 1.5602e-15 6.9807e-15 8.5803e-15 1.7420e-14 3.4819e-15 5.1557e-16 2.4745e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0092e-04 1.1191e-16 4.8830e-16 1.4494e-15 6.5498e-15 8.1342e-15 1.6863e-14 3.6043e-15 5.4229e-16 5.5741e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2051e-04 1.0358e-16 4.5385e-16 1.3460e-15 6.1412e-15 7.6922e-15 1.6353e-14 3.6800e-15 5.7646e-16 8.9324e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4201e-04 9.5846e-17 4.1931e-16 1.2497e-15 5.7489e-15 7.2577e-15 1.5722e-14 3.6944e-15 6.1431e-16 1.2729e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6561e-04 8.8667e-17 3.8975e-16 1.1646e-15 5.3719e-15 6.8351e-15 1.5059e-14 3.6598e-15 6.5541e-16 1.6650e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9151e-04 8.2005e-17 3.6005e-16 1.0807e-15 5.0194e-15 6.4256e-15 1.4381e-14 3.5879e-15 6.9662e-16 1.9780e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1993e-04 7.5827e-17 3.3255e-16 1.0029e-15 4.6820e-15 6.0315e-15 1.3682e-14 3.4885e-15 7.3589e-16 2.2782e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5112e-04 7.0098e-17 3.0715e-16 9.2652e-16 4.3683e-15 5.6567e-15 1.2921e-14 3.3766e-15 7.5820e-16 2.6008e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8535e-04 6.4788e-17 2.8558e-16 8.5948e-16 4.0688e-15 5.2963e-15 1.2268e-14 3.2432e-15 7.7057e-16 2.9181e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2292e-04 5.9869e-17 2.6378e-16 7.9722e-16 3.7916e-15 4.9531e-15 1.1563e-14 3.1062e-15 7.7050e-16 3.2637e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6416e-04 5.5313e-17 2.4363e-16 7.3936e-16 3.5275e-15 4.6292e-15 1.0873e-14 2.9629e-15 7.6077e-16 3.5061e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0941e-04 5.1092e-17 2.2502e-16 6.8571e-16 3.2794e-15 4.3210e-15 1.0216e-14 2.8165e-15 7.4594e-16 3.7709e-16 4.6445e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5908e-04 4.7187e-17 2.0782e-16 6.3306e-16 3.0480e-15 4.0301e-15 9.5916e-15 2.6668e-15 7.2345e-16 4.0149e-16 1.1335e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1359e-04 4.3572e-17 1.9195e-16 5.8704e-16 2.8317e-15 3.7569e-15 9.0010e-15 2.5217e-15 6.9882e-16 4.2330e-16 1.9732e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7342e-04 4.0228e-17 1.7729e-16 5.4184e-16 2.6292e-15 3.4989e-15 8.4482e-15 2.3792e-15 6.7008e-16 4.4594e-16 2.9470e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.3907e-04 3.7135e-17 1.6375e-16 5.0246e-16 2.4408e-15 3.2573e-15 7.9225e-15 2.2406e-15 6.4089e-16 4.5639e-16 3.8052e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.1113e-04 3.4274e-17 1.5126e-16 4.6368e-16 2.2648e-15 3.0299e-15 7.3700e-15 2.1079e-15 6.1063e-16 4.6703e-16 5.1115e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.9022e-04 3.1630e-17 1.3973e-16 4.2999e-16 2.1011e-15 2.8174e-15 6.9123e-15 1.9786e-15 5.7992e-16 4.7844e-16 6.2467e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.7701e-04 2.9185e-17 1.2908e-16 3.9679e-16 1.9484e-15 2.6180e-15 6.4281e-15 1.8549e-15 5.4924e-16 4.8135e-16 7.4103e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0723e-03 2.6926e-17 1.1925e-16 3.6611e-16 1.8040e-15 2.4320e-15 5.9770e-15 1.7369e-15 5.1847e-16 4.8065e-16 8.5778e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1768e-03 2.4839e-17 1.1018e-16 3.3953e-16 1.6723e-15 2.2580e-15 5.5591e-15 1.6246e-15 4.8892e-16 4.7253e-16 9.7225e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2915e-03 2.2911e-17 1.0180e-16 3.1329e-16 1.5497e-15 2.0958e-15 5.1689e-15 1.5188e-15 4.6056e-16 4.6780e-16 1.0720e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4175e-03 2.1131e-17 9.3297e-17 2.8906e-16 1.4339e-15 1.9442e-15 4.8078e-15 1.4180e-15 4.3281e-16 4.5829e-16 1.1733e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5557e-03 1.9487e-17 8.6218e-17 2.6669e-16 1.3283e-15 1.8032e-15 4.4715e-15 1.3229e-15 4.0616e-16 4.4468e-16 1.2537e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7074e-03 1.7969e-17 7.9682e-17 2.4739e-16 1.2285e-15 1.6718e-15 4.1605e-15 1.2336e-15 3.8069e-16 4.2806e-16 1.3209e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8738e-03 1.6568e-17 7.3649e-17 2.2827e-16 1.1377e-15 1.5496e-15 3.8712e-15 1.1493e-15 3.5641e-16 4.1173e-16 1.4002e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0565e-03 1.5275e-17 6.8079e-17 2.1063e-16 1.0518e-15 1.4359e-15 3.6030e-15 1.0701e-15 3.3336e-16 3.9776e-16 1.4243e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2570e-03 1.4082e-17 6.2388e-17 1.9436e-16 9.7382e-16 1.3301e-15 3.3233e-15 9.9606e-16 3.1163e-16 3.7920e-16 1.4464e-16 5.3163e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4771e-03 1.2981e-17 5.7683e-17 1.7934e-16 9.0012e-16 1.2319e-15 3.0949e-15 9.2648e-16 2.9096e-16 3.5852e-16 1.4550e-16 5.0432e-21 2.9555e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7186e-03 1.1966e-17 5.3339e-17 1.6550e-16 8.3187e-16 1.1407e-15 2.8555e-15 8.6138e-16 2.7147e-16 3.4093e-16 1.4605e-16 1.2074e-20 1.3103e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9836e-03 1.1030e-17 4.8878e-17 1.5273e-16 7.6998e-16 1.0561e-15 2.6612e-15 8.0063e-16 2.5312e-16 3.2360e-16 1.4223e-16 2.0242e-20 2.1945e-19 5.9634e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.2745e-03 1.0166e-17 4.5210e-17 1.4096e-16 7.1148e-16 9.7751e-16 2.4562e-15 7.4379e-16 2.3593e-16 3.0666e-16 1.4069e-16 3.2593e-20 3.8619e-19 1.7667e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.5938e-03 9.3701e-18 4.1822e-17 1.3010e-16 6.5739e-16 9.0471e-16 2.2910e-15 6.9075e-16 2.1973e-16 2.8789e-16 1.3611e-16 4.1789e-20 5.3995e-19 3.1830e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.9442e-03 8.6362e-18 3.8329e-17 1.2009e-16 6.0837e-16 8.3711e-16 2.1159e-15 6.4136e-16 2.0454e-16 2.7218e-16 1.3060e-16 5.6178e-20 7.5981e-19 5.0463e-20 0.0000e+00 0.0000e+00 0.0000e+00
4.3288e-03 7.9597e-18 3.5469e-17 1.1086e-16 5.6206e-16 7.7456e-16 1.9548e-15 5.9528e-16 1.9036e-16 2.5524e-16 1.2533e-16 7.3330e-20 9.5363e-19 7.0184e-20 0.0000e+00 0.0000e+00 0.0000e+00
4.7508e-03 7.3362e-18 3.2506e-17 1.0235e-16 5.1927e-16 7.1653e-16 1.8063e-15 5.5237e-16 1.7706e-16 2.3891e-16 1.1989e-16 8.8194e-20 1.1642e-18 9.2267e-20 0.0000e+00 0.0000e+00 0.0000e+00
5.2140e-03 6.7617e-18 3.0092e-17 9.4509e-17 4.7972e-16 6.6284e-16 1.6879e-15 5.1250e-16 1.6463e-16 2.2539e-16 1.1440e-16 1.0260e-19 1.4271e-18 1.2080e-19 0.0000e+00 0.0000e+00 0.0000e+00
5.7224e-03 6.2324e-18 2.7861e-17 8.7279e-17 4.4319e-16 6.1315e-16 1.5611e-15 4.7537e-16 1.5304e-16 2.1076e-16 1.0896e-16 1.1942e-19 1.6713e-18 1.4766e-19 0.0000e+00 0.0000e+00 0.0000e+00
6.2803e-03 5.7448e-18 2.5544e-17 8.0102e-17 4.0945e-16 5.6709e-16 1.4443e-15 4.4088e-16 1.4222e-16 1.9701e-16 1.0362e-16 1.3983e-19 1.9064e-18 1.8129e-19 0.0000e+00 0.0000e+00 0.0000e+00
6.8926e-03 5.2956e-18 2.3661e-17 7.3996e-17 3.7829e-16 5.2454e-16 1.3368e-15 4.0882e-16 1.3212e-16 1.8411e-16 9.6784e-17 1.6114e-19 2.2181e-18 2.1274e-19 0.0000e+00 0.0000e+00 0.0000e+00
7.5646e-03 4.8820e-18 2.1697e-17 6.8368e-17 3.4952e-16 4.8513e-16 1.2378e-15 3.7905e-16 1.2274e-16 1.7211e-16 9.1878e-17 1.7851e-19 2.5432e-18 2.4336e-19 0.0000e+00 0.0000e+00 0.0000e+00
8.3022e-03 4.5011e-18 2.0108e-17 6.3180e-17 3.2296e-16 4.4872e-16 1.1466e-15 3.5144e-16 1.1399e-16 1.6080e-16 8.5678e-17 2.0056e-19 2.8089e-18 2.8415e-19 0.0000e+00 0.0000e+00 0.0000e+00
9.1116e-03 4.1504e-18 1.8444e-17 5.8398e-17 2.9846e-16 4.1503e-16 1.0627e-15 3.2581e-16 1.0585e-16 1.5023e-16 8.1288e-17 2.1754e-19 3.0740e-18 3.1880e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.0000e-02 3.8276e-18 1.7104e-17 5.3630e-17 2.7584e-16 3.8392e-16 9.7379e-16 3.0205e-16 9.8290e-17 1.4037e-16 7.5762e-17 2.3593e-19 3.4004e-18 3.6378e-19 0.0000e+00 0.0000e+00 0.0000e+00
